year,<1300cc,1300cc - 1900cc,>1900cc
1994,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
1995,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
1996,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
1997,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
1998,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
1999,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
2000,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
2001,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
2002,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
2003,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
2004,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
2005,"[395, 170, 28, 2, 3, 6, 7, 13, 6, 3, 3, 47, 74, 69, 42, 28, 57]","[16467, 13877, 12791, 12735, 9509, 10869, 8901, 7160, 6643, 6439, 5310, 4547, 2738, 1984, 1660, 1050, 1184]","[18272, 13507, 11434, 12504, 10740, 9980, 7646, 8868, 6715, 5985, 4943, 3941, 2546, 1654, 1010, 660, 860]"
1990,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
1991,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
1992,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
1993,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
1994,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
1995,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
1996,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
1997,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
1998,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
1999,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
2000,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
2001,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
2002,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
2003,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
2004,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
2005,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
2006,"[841, 390, 181, 36, 3, 5, 5, 6, 15, 10, 3, 3, 35, 64, 52, 32, 54]","[19521, 17032, 14529, 14541, 14513, 10199, 11162, 9046, 7024, 6330, 6035, 4629, 3737, 2147, 1554, 1169, 1426]","[21831, 19106, 14362, 12417, 13304, 11255, 10216, 7760, 8763, 6508, 5681, 4399, 3394, 2198, 1426, 743, 1120]"
1991,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
1992,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
1993,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
1994,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
1995,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
1996,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
1997,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
1998,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
1999,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
2000,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
2001,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
2002,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
2003,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
2004,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
2005,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
2006,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
2007,"[1130, 862, 414, 189, 33, 3, 5, 7, 6, 13, 7, 1, 1, 27, 41, 28, 65]","[23861, 19985, 17931, 16283, 16369, 15570, 10721, 11134, 8807, 6717, 5721, 4809, 3463, 2537, 1406, 994, 1987]","[23746, 22406, 19904, 15565, 13265, 13766, 11427, 10183, 7424, 8397, 5934, 4603, 3508, 2541, 1576, 1077, 1431]"
